"Term ID","Term Permalink","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count,"Image URL",product_group_id,product_group_name,category_id,category_name,subcategory_id,subcategory_name,part_type_id,part_type_name,subpart_id,suppart_name,short_description,long_description,turn_off_subcategories_products,category_image
256,http://transamericanautoparts.local/category/truck-bed-lighting/,"Truck Bed Lighting",truck-bed-lighting,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-10018,,,,,,,,,
257,http://transamericanautoparts.local/category/tonneau-cover-cleaners-and-protectants/,"Tonneau Cover Cleaners and Protectants",tonneau-cover-cleaners-and-protectants,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-14591,,,,,,,,,
258,http://transamericanautoparts.local/category/truck-bed-tool-boxes-storage/,"Truck Bed Tool Boxes &amp; Storage",truck-bed-tool-boxes-storage,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-19908,,,,,,,,,
259,http://transamericanautoparts.local/category/tonneau-cover/,"Tonneau Cover",tonneau-cover,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-1188,,,,,,,,,
260,http://transamericanautoparts.local/category/tonneau-cover-hardware/,"Tonneau Cover Hardware",tonneau-cover-hardware,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-19894,,,,,,,,,
261,http://transamericanautoparts.local/category/truck-bed-organizer/,"Truck Bed Organizer",truck-bed-organizer,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-18353,,,,,,,,,
262,http://transamericanautoparts.local/category/truck-bed-mats-liners/,"Truck Bed Mats &amp; Liners",truck-bed-mats-liners,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-10668,,,,,,,,,
263,http://transamericanautoparts.local/category/tailgate-mats-and-seals/,"Tailgate Mats and Seals",tailgate-mats-and-seals,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",4wp-us-16121,,,,,,,,,
264,http://transamericanautoparts.local/category/truck-bed-racks/,"Truck Bed Racks",truck-bed-racks,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",cat1450003,,,,,,,,,
265,http://transamericanautoparts.local/category/truck-bed-security/,"Truck Bed Security",truck-bed-security,,327,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,0,,,,cat1120300,"Tonneau Covers & Truck Bed Covers",cat1450001,,,,,,,,,
266,http://transamericanautoparts.local/category/wind-jammers-wind-stoppers-dusters-covers/,"Wind Jammers, Wind Stoppers, Dusters &amp; Covers",wind-jammers-wind-stoppers-dusters-covers,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC463,,,,,,,,,
267,http://transamericanautoparts.local/category/brief-tops/,"Brief Tops",brief-tops,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-48529,,,,,,,,,
268,http://transamericanautoparts.local/category/cab-covers/,"Cab Covers",cab-covers,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC472,,,,,,,,,
269,http://transamericanautoparts.local/category/soft-top-accessories/,"Soft Top Accessories",soft-top-accessories,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC461,,,,,,,,,
270,http://transamericanautoparts.local/category/cargo-nets/,"Cargo Nets",cargo-nets,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC570,,,,,,,,,
271,http://transamericanautoparts.local/category/soft-tops/,"Soft Tops",soft-tops,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC459,,,,,,,,,
272,http://transamericanautoparts.local/category/hardtop-accessories/,"Hardtop Accessories",hardtop-accessories,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC508,,,,,,,,,
273,http://transamericanautoparts.local/category/hardtops/,Hardtops,hardtops,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC460,,,,,,,,,
274,http://transamericanautoparts.local/category/window-kits/,"Window Kits",window-kits,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",4wp-us-SC462,,,,,,,,,
275,http://transamericanautoparts.local/category/truck-soft-tops/,"Truck Soft Tops",truck-soft-tops,,328,"Tops &amp; Door Accessories",tops-door-accessories,0,,,,4wp-us-S6,"Tops & Door Accessories",cat1210038,,,,,,,,,
276,http://transamericanautoparts.local/category/cargo-management/,"Cargo Management",cargo-management,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC414,,,,,,,,,
277,http://transamericanautoparts.local/category/brake-controllers-electrical/,"Brake Controllers &amp; Electrical",brake-controllers-electrical,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC484,,,,,,,,,
278,http://transamericanautoparts.local/category/towing-accessories/,"Towing Accessories",towing-accessories,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC111,,,,,,,,,
279,http://transamericanautoparts.local/category/drop-hitches-ball-mounts/,"Drop Hitches &amp; Ball Mounts",drop-hitches-ball-mounts,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC419,,,,,,,,,
280,http://transamericanautoparts.local/category/mud-flaps/,"Mud Flaps",mud-flaps,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC485,,,,,,,,,
281,http://transamericanautoparts.local/category/trailer-hitch-covers/,"Trailer Hitch Covers",trailer-hitch-covers,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC342,,,,,,,,,
282,http://transamericanautoparts.local/category/hitches/,Hitches,hitches,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC59,,,,,,,,,
283,http://transamericanautoparts.local/category/load-leveling-kits-components/,"Load Leveling Kits &amp; Components",load-leveling-kits-components,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC2,,,,,,,,,
284,http://transamericanautoparts.local/category/truck-bed-ramps/,"Truck Bed Ramps",truck-bed-ramps,,329,Towing,towing,0,,,,4wp-us-C67,Towing,4wp-us-SC261,,,,,,,,,
285,http://transamericanautoparts.local/category/utv-atv-plows-accessories/,"UTV/ATV Plows &amp; Accessories",utv-atv-plows-accessories,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC10,,,,,,,,,
286,http://transamericanautoparts.local/category/utv-tires-wheels/,"UTV Tires &amp; Wheels",utv-tires-wheels,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",cat1450322,,,,,,,,,
287,http://transamericanautoparts.local/category/utv-audio-speakers/,"UTV Audio &amp; Speakers",utv-audio-speakers,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",cat1130175,,,,,,,,,
288,http://transamericanautoparts.local/category/utv-interior-accessories/,"UTV Interior Accessories",utv-interior-accessories,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC38,,,,,,,,,
289,http://transamericanautoparts.local/category/utv-lighting-whips/,"UTV Lighting &amp; Whips",utv-lighting-whips,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC503,,,,,,,,,
290,http://transamericanautoparts.local/category/utv-atv-winches-towing/,"UTV/ATV Winches &amp; Towing",utv-atv-winches-towing,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",cat1420020,,,,,,,,,
291,http://transamericanautoparts.local/category/utv-suspension-axles/,"UTV Suspension &amp; Axles",utv-suspension-axles,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC300,,,,,,,,,
292,http://transamericanautoparts.local/category/utv-seats-harnesses/,"UTV Seats &amp; Harnesses",utv-seats-harnesses,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",cat1130490,,,,,,,,,
293,http://transamericanautoparts.local/category/utv-exterior-accessories/,"UTV Exterior Accessories",utv-exterior-accessories,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC564,,,,,,,,,
294,http://transamericanautoparts.local/category/utv-cages-bumpers-armor/,"UTV Cages, Bumpers &amp; Armor",utv-cages-bumpers-armor,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",cat1130238,,,,,,,,,
295,http://transamericanautoparts.local/category/utv-outdoor-lifestyle/,"UTV Outdoor &amp; Lifestyle",utv-outdoor-lifestyle,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",cat1420023,,,,,,,,,
296,http://transamericanautoparts.local/category/utv-helmets-communication/,"UTV Helmets &amp; Communication",utv-helmets-communication,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC209,,,,,,,,,
297,http://transamericanautoparts.local/category/utv-performance/,"UTV Performance",utv-performance,,330,"UTV Parts &amp; Accessories",utv-parts-accessories,0,,,,cat440002,"UTV Parts & Accessories",4wp-us-SC451,,,,,,,,,
298,http://transamericanautoparts.local/category/winch-accessories/,"Winch Accessories",winch-accessories,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",4wp-us-SC124,,,,,,,,,
299,http://transamericanautoparts.local/category/bumper-winch-mounting-kits/,"Bumper &amp; Winch Mounting Kits",bumper-winch-mounting-kits,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",4wp-us-SC126,,,,,,,,,
300,http://transamericanautoparts.local/category/trail-jacks-vehicle-recovery-equipment/,"Trail Jacks &amp; Vehicle Recovery Equipment",trail-jacks-vehicle-recovery-equipment,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",4wp-us-SC190,,,,,,,,,
301,http://transamericanautoparts.local/category/atv-utv-utility-winches/,"ATV - UTV &amp; Utility Winches",atv-utv-utility-winches,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",cat1130266,,,,,,,,,
302,http://transamericanautoparts.local/category/electric-recovery-winches/,"Electric Recovery Winches",electric-recovery-winches,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",4wp-us-1240,,,,,,,,,
303,http://transamericanautoparts.local/category/utility-winches/,"Utility Winches",utility-winches,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",cat1450078,,,,,,,,,
304,http://transamericanautoparts.local/category/industrial-winches/,"Industrial Winches",industrial-winches,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",cat1450079,,,,,,,,,
305,http://transamericanautoparts.local/category/hydraulic-recovery-winches/,"Hydraulic Recovery Winches",hydraulic-recovery-winches,,331,"Winches &amp; Winch Accessories",winches-winch-accessories,0,,,,4wp-us-S2,"Winches & Winch Accessories",cat1450080,,,,,,,,,
306,http://transamericanautoparts.local/category/air-compressors-air-tanks-air-accessories/,"Air Compressors, Air Tanks &amp; Air Accessories",air-compressors-air-tanks-air-accessories,,0,,,0,,,,4wp-us-C89,,,,,,,,,,,
307,http://transamericanautoparts.local/category/apparel-books-dvds/,"Apparel, Books &amp; DVDs",apparel-books-dvds,,0,,,0,,,,4wp-us-C85,,,,,,,,"This is the Short Description section. It goes above the subcategories and above the Manual Merchandising/Banner Ad section. It is useful to help the user know what to expect on this category page. It's also good for SEO, but there's room below the subcategories for more SEO text.","<h2>This is the Long Description Section - Mainly for SEO</h2>
This section is very useful for longer SEO text related to this category. It can be broken down even further with headers and more paragraphs.

&nbsp;
<h3>An h3 Heading</h3>
<p class=""p1"">Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. A quis risus sed vulputate. Consectetur libero id faucibus nisl. Aliquam sem fringilla ut morbi tincidunt augue interdum velit. Magna fermentum iaculis eu non diam phasellus vestibulum lorem sed. Diam vel quam elementum pulvinar etiam non quam lacus. Varius duis at consectetur lorem donec massa. Lobortis mattis aliquam faucibus purus in massa.</p>
<p class=""p1"">Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. At quis risus sed vulputate. Consectetur libero id faucibus nisl. Aliquam sem fringilla ut morbi tincidunt augue interdum velit. Magna fermentum iaculis eu non diam phasellus vestibulum lorem sed. Diam vel quam elementum pulvinar etiam non quam acus. Varius duis at consectetur lorem donec massa. Lobortis mattis aliquam faucibus purus in massa.</p>",0,
308,http://transamericanautoparts.local/category/armor-protection/,"Armor &amp; Protection",armor-protection,,0,,,0,,,,4wp-us-C79,,,,,,,,,,,
309,http://transamericanautoparts.local/category/atv-parts-accessories/,"ATV Parts &amp; Accessories",atv-parts-accessories,,0,,,0,,,,4wp-us-C66,,,,,,,,,,,
310,http://transamericanautoparts.local/category/body-parts-roll-cages-frames/,"Body Parts, Roll Cages &amp; Frames",body-parts-roll-cages-frames,,0,,,0,,,,4wp-us-C81,,,,,,,,,,,
311,http://transamericanautoparts.local/category/brakes-steering/,"Brakes &amp; Steering",brakes-steering,,0,,,0,,,,4wp-us-C65,,,,,,,,,,,
312,http://transamericanautoparts.local/category/bumpers-tire-carriers-winch-mounts/,"Bumpers, Tire Carriers &amp; Winch Mounts",bumpers-tire-carriers-winch-mounts,,0,,,0,,,,4wp-us-C64,,,,,,,,,,,
313,http://transamericanautoparts.local/category/doors-door-accessories/,"Doors &amp; Door Accessories",doors-door-accessories,,0,,,0,,,,4wp-us-C87,,,,,,,,,,,
314,http://transamericanautoparts.local/category/drivetrain-differential/,"Drivetrain &amp; Differential",drivetrain-differential,,0,,,0,,,,4wp-us-C12,,,,,,,,,,,
315,http://transamericanautoparts.local/category/exterior-parts/,"Exterior Parts",exterior-parts,,0,,,0,,,,4wp-us-S3,,,,,,,,,,,
316,http://transamericanautoparts.local/category/fabrication-tools/,"Fabrication &amp; Tools",fabrication-tools,,0,,,0,,,,4wp-us-C86,,,,,,,,,,,
317,http://transamericanautoparts.local/category/fenders-flares/,"Fenders &amp; Flares",fenders-flares,,0,,,0,,,,4wp-us-C80,,,,,,,,,,,
318,http://transamericanautoparts.local/category/heating-cooling/,"Heating &amp; Cooling",heating-cooling,,0,,,0,,,,4wp-us-C84,,,,,,,,,,,
319,http://transamericanautoparts.local/category/interior-parts-accessories/,"Interior Parts &amp; Accessories",interior-parts-accessories,,0,,,0,,,,4wp-us-S7,,,,,,,,,,,
320,http://transamericanautoparts.local/category/lift-kits-suspension-shocks/,"Lift Kits, Suspension &amp; Shocks",lift-kits-suspension-shocks,,0,,,0,,,,cat1120291,,,,,,,,,,,
321,http://transamericanautoparts.local/category/lighting-lighting-accessories/,"Lighting &amp; Lighting Accessories",lighting-lighting-accessories,,0,,,0,,,,4wp-us-C14,,,,,,,,,,,
322,http://transamericanautoparts.local/category/overlanding-camping/,"Overlanding &amp; Camping",overlanding-camping,,0,,,0,,,,4wp-us-C88,,,,,,,,,,,
323,http://transamericanautoparts.local/category/performance-parts/,"Performance Parts",performance-parts,,0,,,0,,,,4wp-us-S4,,,,,,,,,,,
324,http://transamericanautoparts.local/category/replacement-parts/,"Replacement Parts",replacement-parts,,0,,,0,,,,4wp-us-S8,,,,,,,,,,,
325,http://transamericanautoparts.local/category/side-steps-running-boards/,"Side Steps &amp; Running Boards",side-steps-running-boards,,0,,,0,,,,4wp-us-C70,,,,,,,,,,,
326,http://transamericanautoparts.local/category/tires-wheels/,"Tires &amp; Wheels",tires-wheels,,0,,,0,,,,4wp-us-C11,,,,,,,,,,,
327,http://transamericanautoparts.local/category/tonneau-covers-truck-bed-covers/,"Tonneau Covers &amp; Truck Bed Covers",tonneau-covers-truck-bed-covers,,0,,,0,,,,cat1120300,,,,,,,,,,,
328,http://transamericanautoparts.local/category/tops-door-accessories/,"Tops &amp; Door Accessories",tops-door-accessories,,0,,,0,,,,4wp-us-S6,,,,,,,,,,,
329,http://transamericanautoparts.local/category/towing/,Towing,towing,,0,,,0,,,,4wp-us-C67,,,,,,,,,,,
330,http://transamericanautoparts.local/category/utv-parts-accessories/,"UTV Parts &amp; Accessories",utv-parts-accessories,,0,,,0,,,,cat440002,,,,,,,,,,,
331,http://transamericanautoparts.local/category/winches-winch-accessories/,"Winches &amp; Winch Accessories",winches-winch-accessories,,0,,,0,,,,4wp-us-S2,,,,,,,,,,,
